,From,To,Cost,Var
210,148,40,34.901676945738046,88.80503121316114
211,153,150,1.4022551609347886,0.11408025764817423
212,65,150,1.402824982181747,0.14336254042085644
213,151,152,1.1773740973412417,0.1731418737379698
214,152,149,1.4186949876216126,0.2353182950537312
215,150,152,1.2351777643585058,0.19274829736229168
216,102,154,15.935067279139261,12.70012415023823
217,155,154,1.4411309889056279,0.08587016571592254
218,121,122,252.56394871390668,5370.631951960694
219,31,157,217.73658051837725,5085.459098289
220,157,32,209.76656046341884,3074.3132581221175
221,160,135,5.938352127624007,1.6425381046944787
222,162,161,521.675054292986,15758.258354899672
223,161,163,269.7019549969308,3386.9748646199155
224,162,164,480.4746072890676,31684.626075811804
225,164,163,503.9116081504443,11177.507770734395
226,165,166,380.24660785893735,8947.020779241779
227,167,168,797.4976177197913,66508.35526412618
228,109,168,86.15496714084975,760.8759956888684
229,168,138,124.72040800731773,2149.776645713245
230,139,169,79.54083426089667,270.213415166691
231,169,110,124.93076423728603,1394.4173159414072
232,168,169,52.433892983689944,354.7055264683176
233,95,170,19.415535647850575,29.97409250338045
234,125,171,647.5344399539229,21638.323347336183
235,171,126,326.18911503904087,5938.651072120822
236,173,174,189.4509551557749,1743.3652683295334
237,174,175,91.34926600741156,989.375464456311
238,56,175,87.96839337517251,673.4862780178933
239,175,39,103.40151636523274,1403.4056820224152
240,47,177,4.149325409834711,0.9645510521801511
241,101,178,32.85810049028019,77.17734190224894
242,178,104,23.906746050940345,69.71185433368677
243,63,179,20.912714937697146,20.56382712310659
244,179,151,36.05667843750581,108.5335357391319
245,68,180,48.94630493356,379.80967221282623
246,180,167,41.71946702784414,265.00576994061896
247,97,181,42.07475426904115,164.28652579348463
248,181,100,49.5137423011595,367.5388054851521
249,184,183,103.68175123956975,431.89928486717895
250,183,182,109.14296383339189,810.7675637800429
251,9,185,57.16779154681421,153.85412752746043
252,185,124,117.70634273813846,1056.1398760139325
253,87,186,48.632565120313636,337.51980693020494
254,186,90,27.471375048030378,82.30415412266684
255,188,187,15.807258025339177,31.33408464330907
256,187,41,23.270361902741687,42.593562436865334
257,163,188,43.75122292780025,258.81426824734876
258,201,153,37.21497811978698,173.22570475511677
259,169,189,49.682164931600155,245.10819919010817
260,189,190,33.65030266202207,77.26321172496627
261,176,189,23.88496554789634,25.890345260665224
262,91,191,30.14267023784795,86.03853797896511
263,191,83,54.86935048776933,447.9118292727381
264,76,192,30.11487181697218,54.66393548062519
265,192,47,18.24769245367335,14.284713470426372
266,177,193,15.709985603093061,11.258617695043107
267,193,98,52.178259430723166,282.0507288399245
