From,To,Length,Cost,Var
594,1349,406.5579245,43.00847808,50.41160489
594,1679,516.6684936,133.6839876,1903.665713
595,694,391.8038404,42.76161879,180.9583625
595,1350,399.3886062,45.94817838,103.2298317
595,965,1233.652182,25.91089428,131.928448
596,945,1400.008339,137.8707589,419.1232054
596,994,756.4476166,48.54993615,199.5373626
597,1790,1589.350889,17.91526642,7.986196672
597,1605,193.3696927,24.10387596,28.7782935
1030,597,275.604793,19.41991054,16.90422992
598,1474,122.6468622,60.11894663,153.3138615
598,1877,323.1423428,35.39425585,16.98289704
598,1669,1304.912095,57.2602497,59.36904883
598,1173,1051.848713,63.90007075,128.5378728
1186,600,293.5099803,32.43629933,43.9117307
600,723,1255.795005,35.62529845,89.53856807
600,906,423.565812,55.88533524,72.78755653
601,1288,364.5744015,39.94174828,117.3820896
603,1676,443.9603623,42.33734062,174.7467362
603,1122,450.5760534,38.30374502,28.40597569
603,1254,212.8187239,31.27916818,47.73837591
604,1325,319.6698727,22.94347697,7.829087597
604,1295,500.6634181,22.72302166,25.7705917
604,867,354.6651261,51.88762445,480.6945113
605,1050,247.4270666,19.56386915,12.00171241
606,1190,98.19303558,20.94135184,22.60417277
606,988,81.1072442,65.56397565,431.3073374
606,1023,312.7803781,34.78886919,38.85191951
607,1149,313.9204424,103.0161108,1006.879796
607,1017,461.9066001,31.19512534,62.51463994
607,1131,506.4348279,23.59867554,10.54256177
607,1827,481.4511858,92.99016675,943.6148203
609,787,389.1891435,71.04516831,453.5021869
609,1004,337.2747106,17.89785628,14.49322341
610,1323,300.2698023,32.09195643,281.5291211
610,1353,176.3622819,27.83796652,309.3486575
610,1157,344.1873759,29.4786316,53.3899268
611,620,350.2059925,37.28052929,51.51546491
612,1170,354.6830268,42.59798417,216.7605853
612,1128,306.0825483,21.18812217,28.99394885
612,950,140.0576135,55.63635693,182.5349584
613,1387,1103.828643,50.675834,87.14528857
613,1237,814.1403013,35.48719646,80.97191874
614,896,1280.812706,24.44510653,36.98569545
614,784,293.5099803,65.11664105,193.0717142
615,1388,653.6597625,53.95480426,241.6426622
615,1412,312.6233832,42.99862915,206.2168048
616,1857,575.4347967,89.75472752,484.3620469
616,1337,429.1016293,26.33164625,19.90862501
616,1342,208.4203538,37.95562892,217.2972001
616,968,141.5225217,80.68224717,156.4350624
617,689,187.0601788,48.97123267,159.4806818
617,1107,150.9818112,23.04388864,10.00259642
618,878,91.89183806,25.51916507,23.45902397
619,1121,469.8656346,45.17607574,47.33895892
619,837,406.3058076,44.60107034,347.7770522
619,724,178.5930974,50.29898048,99.90974456
620,701,117.555509,46.5351044,124.2602416
621,1637,331.5724099,42.74868473,127.5839218
621,824,555.8898734,89.46690844,365.8139743
622,804,351.6685067,24.75799819,16.20665025
622,930,562.8715458,81.53421239,1187.591133
624,1766,856.9806966,63.18640201,204.5455186
625,1773,264.08751,43.85312352,139.5107103
625,1681,316.8667279,56.36229227,382.8304475
625,1821,247.8196271,58.32875864,264.6121873
627,1067,198.6988912,22.74788465,2.812650827
627,1033,139.940451,22.38075944,45.09648844
628,1308,578.6141626,27.0983955,32.7278963
628,1133,304.8027503,18.5409606,14.76791936
629,665,304.1389632,32.89784845,64.95973159
629,647,432.2380955,26.45208089,38.91957563
630,675,570.5216524,153.1045556,6963.811941
630,1460,239.8968548,19.03487958,18.0246172
631,1070,540.4840577,32.73517982,44.64473496
631,902,236.0345599,88.30147069,345.1939673
631,1135,132.1916283,31.397865,74.27165463
632,677,983.1410724,50.68874796,83.11394234
633,904,219.1141492,41.65587222,336.4327295
633,862,231.735123,25.36634758,18.44738549
633,1533,515.0530804,24.15487386,41.60927048
633,651,270.3876214,33.68533071,28.94062797
634,821,449.1287667,32.42232026,115.1438479
634,1725,165.6061356,44.60653581,115.9431117
634,786,264.4056949,87.28223622,479.8988618
636,808,240.2681057,40.52450712,197.1093679
637,756,361.2623371,57.45332086,242.8694758
637,1343,27.24439479,79.83630898,456.5868958
637,1217,187.6538421,455.9722487,43490.23985
638,717,1099.55667,40.33081011,171.3017742
638,1478,210.0897338,45.83079208,126.5369058
638,709,566.8046306,44.61971442,161.5093727
639,1013,440.469208,36.01884687,90.1724747
639,929,242.5286421,48.47759611,252.0227474
639,1378,257.092466,31.5896862,97.71048611
639,1406,526.3930735,28.2166288,81.26678602
640,825,509.0410597,23.78096068,69.22052284
640,1249,214.3025008,29.22008708,21.89538949
640,1270,714.5698479,39.48316428,208.9711976
642,855,769.9336156,31.79816213,102.2607208
642,1341,353.7171055,43.010939,246.4979483
642,1446,471.329341,33.26124723,149.1490093
642,1890,1125.188288,61.99335056,221.3974083
643,849,616.3124407,59.01299112,176.7637448
643,1654,246.0758193,26.64527212,35.88307487
645,1053,262.9853943,71.03527224,612.9834887
645,1234,394.0931082,96.96312739,299.8394216
646,1205,338.2452817,28.64631753,79.45856364
646,1103,405.8030188,49.46528074,490.4289922
647,1418,285.6781238,216.5027284,3490.506858
648,929,376.4561013,33.34791137,67.40611731
648,1309,261.567007,43.38192508,261.5362706
648,1406,1055.858964,70.00592183,288.6795758
648,710,86.37263302,61.07762778,888.1321479
649,1255,254.5667925,81.04367941,263.7421926
649,1363,96.10959483,39.47608761,150.0998519
649,937,93.67032736,31.11292992,53.18489821
650,695,268.7115101,63.1377969,406.6886981
650,945,393.4139868,61.10967354,167.0421688
651,841,190.9052235,15.86925106,28.94154958
651,1560,259.5491809,30.24034242,36.39717924
652,1579,393.0597599,28.60965194,40.90220849
652,1642,366.3659135,26.28467178,34.60718594
652,1444,1101.767362,50.50163938,144.6635133
654,948,257.092466,58.13600913,208.8471622
654,983,1069.288059,16.93517591,5.441608136
654,1222,781.5581147,21.04211538,12.1099545
655,1181,470.2261944,72.26762096,484.4362505
657,1532,504.8516614,52.43448057,106.8351957
657,766,196.321225,48.17824762,42.35986493
658,1189,388.6469014,33.56191363,46.3019295
658,881,275.0018723,66.84084409,244.0626632
659,931,288.5198866,36.65027823,68.73142263
659,1043,299.4326317,42.10531151,94.03300173
660,1712,104.8943503,28.66688221,144.9712512
1758,660,1293.915135,41.27985548,267.2413474
660,1752,504.7655711,39.44358737,207.428052
661,1405,389.3282257,32.59651348,99.21733411
661,1797,352.151325,41.7977402,159.8234456
661,1627,39.97393983,19.50968102,22.65179043
662,1639,395.8316253,73.05836595,698.7424464
663,1150,174.2833943,19.56715243,35.05467259
663,920,386.3043426,24.85306502,23.28702025
663,1095,494.3112084,72.94715675,331.9029547
664,682,78.25206767,34.74758548,99.46768895
664,1054,255.2407113,57.46930156,304.0361137
666,1402,284.4441927,107.7773051,630.1606469
666,817,222.1820801,93.10285975,783.3297816
1426,666,674.5268534,47.72357602,173.8210786
667,930,1047.798901,78.6313013,438.4582291
668,833,1605.266396,45.27990928,241.951211
668,791,454.2245491,47.59305215,116.8648488
669,1124,158.8096179,80.20314306,549.8526278
670,1125,1212.751048,59.60511677,255.3053082
670,1369,1980.528202,26.5001003,76.2523397
670,1621,225.1874039,101.9175135,552.5109193
672,1186,1433.212385,40.61903142,83.7251888
672,771,653.6597625,30.45761946,11.12225348
672,723,484.4924959,28.22933821,39.80125931
673,823,190.9435949,7.113846079,1.66970162
674,692,121.5519876,36.65863422,89.54920312
675,1366,140.5790723,126.5663556,680.6960904
675,1670,306.3666994,77.74183716,1487.9279
675,1511,266.4956245,97.97726125,869.3628645
676,1063,218.8597011,53.83571804,368.1222457
676,1681,346.0714532,87.10122867,600.4159773
676,1159,208.9813393,26.32037481,85.65261853
676,1275,347.6498187,50.53581884,118.3623214
677,1629,151.6687856,25.16749702,61.81278785
678,1720,334.255527,22.00811014,79.54940061
678,1893,287.293263,44.04766799,147.3715491
678,1686,307.3229515,69.1180398,253.5233841
679,1747,394.2664607,61.58176429,119.0535643
679,1817,398.7211986,95.43571934,698.0185346
681,864,333.2326205,29.53123034,27.20017551
681,948,337.2747106,43.9783171,70.08762969
681,739,506.067925,58.54882656,243.5471021
681,983,364.2085207,56.00514133,285.0036229
682,1303,509.2293938,46.69946581,151.5300963
682,879,414.4702621,33.30087388,79.40060762
682,1253,360.1340311,44.14548878,188.7707747
683,757,414.3223762,104.7621029,776.1410217
684,1502,791.542227,50.52672049,113.4152612
686,910,1666.817721,112.8442936,593.2906742
686,736,1974.658957,66.39638097,645.3908588
687,1065,1027.908899,58.9825,236.0458186
687,1774,409.608127,26.45878049,141.2151996
687,1440,623.155329,33.53710393,80.04009114
687,1870,219.0246148,38.50537207,98.58921057
688,754,593.3162441,24.83685791,62.75748705
688,1795,293.1300936,19.55701512,31.31955103
688,1125,364.3413238,48.44569215,197.9630091
690,747,591.9293834,110.9916655,504.3179118
690,707,418.892414,48.46495292,23.16130386
690,1132,318.9586978,53.84610513,247.2779204
693,1128,304.4017252,57.25410153,183.4622502
693,1454,352.7578063,28.55595283,53.00024534
693,1538,484.3072559,31.7846428,34.70527128
694,832,202.500837,13.64629328,6.374999098
695,812,643.5875973,75.89239787,135.375257
695,712,506.1965775,73.4832587,544.6598101
696,1659,136.2816524,31.33475156,28.8559112
696,1834,315.0380857,63.30558114,206.1658111
696,1671,389.0097565,65.77933116,282.5825392
697,1639,280.2382615,18.76871951,59.55485352
697,1456,204.8524914,28.92511854,94.38900475
697,800,377.4880952,22.38575597,17.15268788
698,1875,669.4787115,115.1875664,543.507035
699,976,418.7348423,100.3608073,783.1970176
700,1293,4023.798886,22.55633173,14.67777414
700,858,1808.60053,2.845092375,0.204626764
702,1463,1062.645007,32.07403737,43.43855878
702,1334,714.5698479,72.75588838,216.8718478
702,1544,493.8147888,23.75529133,29.2821789
703,1285,669.9234775,37.52625051,64.10414163
703,1403,188.8040849,54.99304125,129.0406955
703,1189,273.2144727,20.94065111,29.88173733
704,941,244.3404887,286.433857,3229.971313
704,1732,107.5830727,103.4904228,273.0629943
705,1887,159.9451335,23.72423545,21.9848631
1886,705,211.3874654,49.01110791,81.91407775
705,1599,1023.613396,36.83556404,63.36224846
706,1621,597.146254,56.28420365,163.4399115
706,1495,656.4404604,141.3344605,961.1548774
706,1723,183.4471189,41.83710274,119.3377677
708,1258,233.2586384,34.92190555,141.8184096
710,1574,191.610028,23.15485769,31.81541836
710,1319,244.0320835,39.53765571,150.9312965
711,1295,436.6127438,36.03777692,28.11722463
711,867,313.2438909,65.48056,123.0762491
711,1305,604.9681706,133.8579346,1595.626325
712,945,315.5945741,25.24413923,4.188466763
713,1360,175.2294273,56.71581926,111.1728943
713,1850,307.8306456,50.89231398,188.0503149
714,807,683.9539466,38.51633643,98.86612304
714,1576,351.1958333,26.28629374,27.89399246
714,1185,375.3729859,29.34899261,135.8869336
1745,714,313.3206268,27.42553293,37.59189388
715,1039,242.8644927,13.42679899,18.96505485
716,823,542.2734733,27.30171029,249.4776085
716,1235,356.8069472,29.54649127,55.66483635
717,773,191.5495274,35.40287291,152.4449412
718,1314,165.5916463,76.73167483,81.47416312
718,1269,472.9959756,43.08952599,122.2369049
719,1731,68.03218618,48.96728831,73.46194788
719,1483,174.9291595,44.39962717,212.1199921
719,797,242.5409171,81.87823698,285.6945601
721,1412,245.847861,21.37673365,40.48556475
721,1836,139.1397902,36.02030656,119.846645
721,1545,332.3824495,32.2220055,76.88905419
722,1477,600.2121493,65.89513631,330.5830267
722,1267,459.1449638,67.6870685,452.1851458
722,1709,199.7437476,62.71757889,353.2011796
723,763,213.9587435,30.84645482,58.37872977
724,1348,187.8496967,72.69011786,287.7662637
724,970,473.9405049,60.54217085,212.2384672
726,1691,1510.602443,35.85767049,136.3854242
727,1310,425.4607447,4.511230428,0.861848353
728,791,889.3523211,29.43370897,72.06548945
728,980,1256.785563,59.93863152,528.9007885
728,1008,398.1009021,35.40970423,153.3949474
729,1812,313.5298126,20.73619254,17.21016557
729,1208,205.9934587,50.06388261,240.5503178
730,1811,346.6419963,46.40537109,152.9570423
731,1180,1640.565362,23.89925378,28.72927752
732,998,963.5097573,34.88500953,481.9323574
732,1247,982.4759564,25.46331595,19.39144494
762,732,67.1048322,65.5139,591.9659777
733,781,1069.288059,360.1318955,46409.42868
734,1476,791.542227,92.68845582,528.44825
734,1760,691.7608617,49.75577636,124.4000251
735,1340,244.3310552,30.82403663,104.1444279
735,1439,235.1135961,118.6435928,3197.237064
736,840,756.1053196,77.93488661,80.19983373
736,1071,537.0465409,65.41732767,256.2172079
737,1728,273.4911032,21.08398843,37.01193103
737,946,283.5724244,53.65330113,61.54894025
738,1471,192.2118626,24.96371126,36.53855096
738,1783,278.4021645,11.1988541,6.109161458
738,1843,1151.232273,45.66630348,198.9631153
740,1033,227.3259256,43.43365446,131.5429338
742,1517,422.533469,96.37762529,662.9516897
742,1248,350.1660614,76.76167869,261.402686
742,1499,496.9132974,33.79981477,90.33766558
742,1496,352.151325,42.81063629,60.36331671
743,895,194.6769792,69.92483581,409.0236927
743,751,381.8613171,374.6715634,5952.85087
744,805,161.9954584,218.7453745,2314.619679
745,1106,932.9795716,53.56869286,823.1221166
745,1874,471.5659986,37.07899381,59.79955636
746,1624,234.484803,66.60801645,309.0843399
746,1251,72.26269556,23.09004304,21.88514738
746,940,387.1093873,62.91604225,164.4916439
747,1067,1454.215153,39.21929584,19.68495284
748,1253,1014.67495,37.27497374,78.53589555
749,978,242.8644927,61.47924331,337.8444546
750,1475,314.5977668,18.74971446,5.544908699
750,767,136.409658,128.2985875,1956.536333
751,1129,207.212196,104.5469415,1924.842528
753,1563,178.2509221,43.42532489,32.80765204
753,1792,136.2343272,50.32775465,166.5344768
753,1756,302.4485886,5.741432179,1.897913817
754,1287,375.198357,82.19303334,337.7361102
754,1480,220.8072402,24.21184962,18.68803515
755,1252,289.9981091,51.97137327,181.0529485
755,941,477.8586952,164.6846731,1167.398528
756,1151,356.5411024,78.54131328,425.1755937
756,1333,296.9386811,39.96670158,114.1472745
758,1640,422.533469,81.74233963,328.1536543
758,1329,142.2912529,18.26439632,33.41353287
761,1720,334.6260569,24.03420751,45.9640347
761,777,126.8696917,34.84061638,71.6702538
761,1656,230.5115871,50.47621612,106.0865817
762,1594,132.1639888,52.09239697,85.93245852
1651,762,287.293263,56.26786078,153.669363
771,763,136.2816524,36.07866793,109.2749516
764,1157,431.0930951,68.16046205,150.053894
765,952,321.2386193,93.96398086,925.3969993
766,1230,350.2268409,32.88627892,72.78288002
767,1431,419.311019,26.81052125,64.78038316
769,1521,444.6381518,17.47274023,5.027134066
769,929,450.4908351,39.28854173,138.5084671
769,1309,290.2760773,28.86960358,30.83138137
770,1594,362.7047848,15.04601972,12.24371792
770,1651,1605.266396,57.51408585,224.138542
770,1191,657.8851349,26.49053293,87.624973
771,1060,476.5458367,54.84902015,516.7465984
772,788,331.9627717,39.82314945,296.0187047
773,1608,583.4441876,25.65923177,36.50675911
773,1478,361.2344827,40.09931672,95.11129947
774,845,742.0186781,40.17287966,62.14363924
774,1475,655.5253337,40.03471111,231.3493304
774,908,461.29248,73.29912004,114.1336844
775,1010,477.8586952,22.05228635,11.88964305
775,1177,398.9027904,45.17836341,88.35969767
775,1084,405.9579217,27.70424845,26.6175975
776,840,248.5186834,210.6190847,4740.061916
776,812,566.5000649,43.76448909,46.59441779
777,1653,361.1951487,38.88489954,172.2347203
777,1497,144.6887032,64.25802807,421.7102766
778,1727,212.9205378,25.81123846,27.68587942
779,983,165.1214109,29.14693401,57.63804031
779,871,223.9757753,38.91447092,207.6291601
780,1241,238.1140514,26.13481701,17.95062435
782,1382,183.0073139,62.11596735,109.80789
782,1580,570.5966595,23.86781598,34.24638458
783,811,766.0010004,20.03061504,17.2425671
783,1141,278.1866081,38.15312084,224.0887323
785,1614,344.7425771,8.566627596,13.26078347
785,1154,242.0373337,42.20141642,126.0524168
786,1644,461.3054735,26.26558024,107.9009002
786,1200,859.1051817,24.5045775,19.69475673
786,1177,542.0671848,26.9849795,96.51980855
787,829,124.0511176,40.62115005,186.7398443
787,1074,733.8491381,63.71666286,114.4796499
788,802,757.4978528,24.83867025,102.2731437
788,1026,244.3310552,22.11440956,29.74443548
788,1121,567.5876592,28.39988304,106.286676
789,1481,879.7321326,19.82460255,32.50270993
789,1553,107.5830727,29.40736901,73.0610987
790,1035,287.2852446,45.46324329,164.100303
790,1091,200.0700202,7.836554973,10.91163896
790,1419,173.6150959,36.96366767,137.4457267
791,875,262.1330427,51.30216256,132.8428778
792,1065,310.2824611,74.88263271,444.5369916
792,1404,136.0388933,75.51173238,461.5019254
792,1774,98.15316266,104.3171323,606.989699
793,1131,255.4761167,155.5670404,5149.831393
793,1851,260.5056325,34.50426184,71.93527447
794,1102,244.5961223,42.24618074,250.1667084
795,858,342.4608015,26.44743024,12.58685646
796,1457,239.1655126,47.85920086,173.724519
796,1048,293.6547713,31.38406663,19.19014373
797,1265,210.0897338,35.55990227,47.00523117
797,853,1054.551688,60.1707966,326.9285319
798,1722,652.6608608,45.33559488,146.4624525
798,1220,314.2687725,40.40328118,91.00175659
799,1234,173.825007,87.2493064,457.2320948
799,967,262.0354496,57.04237328,378.4999655
1663,800,330.0351497,17.46895183,14.41573258
800,1501,247.6208231,42.33968808,76.05684152
801,892,387.465959,65.5935039,93.27640667
801,1144,528.5533142,23.82156566,20.97696172
802,1115,1013.258931,24.0791935,27.11133127
802,1075,637.9453543,87.93346875,777.889685
804,1195,359.9913936,61.34874998,83.56261635
804,1375,229.0295232,12.93712238,7.970980851
805,1057,326.1153469,48.66170238,87.34552119
806,1100,553.213835,54.33085685,187.5755451
806,1488,308.0733628,44.38578091,65.34181696
807,1761,641.3544503,55.63558799,155.3259114
807,1282,93.0879467,25.59956134,89.13119531
808,1088,151.6410718,41.21875737,51.69650101
808,1162,75.58673852,70.71370408,727.3869522
808,1138,272.0009025,82.31155253,997.5594226
809,1181,290.5469425,38.76726375,82.44652401
809,1115,261.9023515,16.00270081,2.251589359
809,1204,193.7712416,18.74390765,28.37679867
810,936,421.7226665,21.16707679,15.23176677
810,1264,98.26014065,12.96039513,16.08098876
811,1399,122.9169129,55.67893599,305.8229335
811,1315,464.6200432,28.21591588,33.8423509
813,1856,591.5561868,31.92612723,103.7595177
813,1883,934.5742395,23.18485275,50.09151548
814,1615,1197.465221,31.45927933,39.59647279
814,1292,361.1545333,46.81615256,123.2112401
814,1759,414.4702621,98.36733674,269.3651503
815,934,401.9370702,70.30497611,1310.076282
815,1011,724.660058,83.32802124,2355.742007
815,969,240.825324,25.13657432,207.9826884
816,900,216.9899549,33.19600245,44.7680155
817,852,544.0247366,44.06054262,217.8041658
818,1195,570.5216524,137.2929472,394.8249255
818,1207,368.5087932,27.16999955,90.40532736
819,938,439.5600484,7.851745669,2.027945727
820,1250,480.9057184,12.43830142,12.12231982
820,1512,1763.386917,39.98679549,139.6534437
820,1808,468.6458284,69.33024183,664.582169
821,1779,323.0325162,57.28705525,376.7700042
821,1699,271.5578782,31.80399562,49.45394323
821,1865,623.1272975,37.89986071,89.56217731
822,1039,516.574677,234.6332456,6870.602423
823,1157,515.0530804,26.12309452,9.779713201
824,1344,1564.535366,65.565896,245.1819589
824,1248,562.2667658,56.17919799,406.7243961
825,1091,241.3516405,210.6233814,4892.078345
826,854,129.216138,50.48793196,398.7467905
826,924,491.4043861,35.04010639,73.92910127
827,1782,437.0810983,15.55066048,20.85568552
827,855,626.972133,23.38743305,82.02926247
827,834,460.0505267,51.46934925,43.57371343
828,1540,1072.394654,23.62886525,35.49752406
828,961,804.0456248,41.51972399,57.99821262
828,1771,250.6635728,61.62447943,153.9833385
828,1861,260.9699899,23.15069399,15.01196712
829,955,461.7218159,88.40990788,3975.949744
829,1053,192.1778845,46.70076767,123.9687485
830,921,112.7359856,16.15575409,24.06240445
830,1223,267.19042,51.48508635,227.3965281
831,1324,196.321225,36.87157245,88.9283466
831,1586,623.155329,42.47694887,138.7011042
1541,831,295.7703961,27.83555206,57.42598355
832,1363,268.3745656,43.89430181,109.0218858
833,1001,267.044376,28.98703584,147.0325182
834,1500,140.5790723,21.09351736,26.31573559
834,1388,279.4987668,56.38091967,87.75960978
835,933,219.7756159,55.93731955,99.84847404
835,1287,206.7078728,26.15591426,39.215032
835,1795,386.9552079,63.58407295,541.8239832
836,976,147.2319748,51.02697031,163.9157798
837,1348,189.6240581,56.72471509,187.93875
838,1703,139.590631,65.27715639,1325.758625
839,1035,212.9205378,37.69909807,85.13361139
839,1419,565.813551,54.82816923,284.9417671
839,1379,326.6865222,57.35811849,170.2246261
841,1894,173.2781747,69.2809761,448.5577371
841,1503,478.8591703,40.95337297,99.94417919
842,1819,347.4242163,49.98703496,252.6636452
842,1531,1008.555635,22.10828532,28.07667102
842,1063,573.3650639,29.97628926,63.59031194
842,979,525.8015631,41.12912013,31.42633839
843,1025,928.6178001,42.0822142,44.26254976
843,1168,756.4476166,19.80729816,7.086916754
844,1278,173.825007,56.08619494,147.2658482
844,872,470.8153398,8.580535218,1.312637337
844,1199,111.7340762,51.67132524,372.439499
845,1622,906.1380717,51.77319973,280.2418346
845,1475,550.0465466,108.2140905,392.5501529
846,916,531.8086827,57.5516305,108.30497
846,1056,320.1338172,116.3426707,1028.226766
847,1085,191.5495274,33.81633443,71.32296888
848,1154,231.3441538,64.60779166,205.0270933
848,1650,233.7767717,41.56479389,64.11403241
848,1610,138.8978377,38.07457551,107.6317424
849,1729,221.7950418,72.58340783,250.2987499
849,1131,245.847861,23.91689376,5.750850339
849,1877,188.032783,30.9525028,33.24861011
851,1268,275.7908357,50.49920225,17.96874698
852,1224,212.1769259,69.29962788,267.4806108
852,1553,606.9541362,48.76121254,95.04072705
853,1171,127.3342456,53.13444031,200.7467195
854,952,371.0090891,35.65292868,91.81646606
855,1238,322.2312508,62.17866428,680.0747716
855,1100,391.328738,81.19642515,1190.812096
856,1859,235.0038754,19.99515065,18.72550635
856,1413,287.0060595,14.12726803,11.09387064
856,1731,506.2930459,34.94725763,61.267613
857,1240,185.8841351,53.20725252,317.6736638
857,934,300.2698023,61.24611409,292.6476748
859,1898,490.8295407,73.21826293,219.9247887
859,985,349.0905354,18.13969564,9.063784505
859,1661,1314.719203,21.80469764,13.24819877
1691,859,283.4620995,42.13208363,108.0810115
860,1359,224.8101062,45.82128284,179.91306
860,1165,335.5366158,42.66446394,88.93285142
860,902,397.7534043,69.97876425,458.0893604
861,1015,498.3483237,62.41684573,218.7185681
861,1078,478.0267061,85.27310985,2534.125917
862,1828,149.2203639,51.1542156,206.759957
862,1824,231.3441538,68.44866735,1069.776937
862,1894,267.1579858,56.689753,184.0042795
863,1851,121.1557126,40.98903687,264.2344386
863,1066,349.7934557,37.12191074,97.47019129
863,1221,177.3788564,41.00089061,131.7422769
864,1138,246.0758193,38.41771543,192.0275605
865,1343,278.2390102,20.96968393,9.821102906
865,886,345.0539638,28.62599902,36.30994348
866,1628,2283.836889,40.66415517,104.9266747
866,1299,4033.865372,40.54074636,118.1414519
866,1259,1293.915135,27.30228714,78.23735208
867,1098,193.7712416,26.63379698,38.51984828
867,1340,250.714191,39.81777184,117.7130887
868,1043,533.6401359,70.81564201,430.4370329
869,1683,250.1775177,21.84283956,89.22722483
869,1677,338.2898817,58.60729691,156.2056228
869,1736,608.2677526,22.86536001,38.67170224
870,1707,448.3341374,53.69235459,156.3367993
870,1672,366.3659135,51.14444167,245.2851463
870,1555,401.9370702,36.4414747,103.1419234
870,1715,288.1393449,48.59637783,124.8741741
871,1046,409.1217955,18.9152465,10.6793673
871,1246,235.3112937,37.98741024,187.3123256
873,971,89.80652483,29.69114959,68.99633205
873,1688,154.6465621,49.02715372,71.33788814
873,1628,1432.752477,61.09566124,535.6756661
874,979,192.5960514,32.19991123,111.5990362
875,1220,261.2204073,35.69595701,58.09952512
875,980,439.5600484,22.58771398,30.2822838
876,1124,1135.948688,15.00185189,24.05813781
876,1536,173.7443974,36.42936563,89.7205269
877,1811,764.6463941,43.76724588,243.5757862
877,1687,221.585854,26.29285189,79.09768794
879,1313,228.6426132,28.29025808,21.55130477
879,900,304.4017252,49.30382463,136.8500768
880,1158,422.2628695,29.83338227,164.2690338
881,1345,327.3099315,34.45537425,79.47661086
882,938,173.2564684,167.801477,1670.265658
882,1085,213.3433206,89.94072579,720.733486
883,1734,165.5471003,65.63921426,280.5913316
883,1449,454.4944612,71.9555402,347.0117833
884,1456,194.9990325,36.14654335,120.3929533
884,1501,208.9353201,31.73773875,88.42317651
884,1835,516.7491094,58.79668121,256.3224325
885,1102,1025.033509,55.77885816,476.8817098
885,1204,421.055211,60.94317318,36.36010799
886,1328,377.4880952,23.61744067,1.759591423
886,1323,683.9539466,32.55717222,8.532768198
887,971,413.5034479,47.99552503,295.8953797
888,1111,583.7037356,28.82789336,9.087234497
888,1435,2285.848059,33.10223201,181.1204882
889,1057,628.6257362,43.34169955,145.3312468
890,1784,290.5871016,13.66331278,10.7836892
890,1692,383.8978287,36.90311947,137.4001329
890,918,301.161894,58.6937835,73.56789062
891,1813,331.680824,38.7072512,106.434394
891,1393,429.691581,27.15208907,69.59652953
892,997,287.5339652,26.58327839,48.93263715
893,1353,241.6442947,44.15857104,470.6429148
893,1169,220.9492292,46.20207904,120.1236311
894,1628,196.8525428,24.22718416,24.60969361
894,1568,175.8291427,27.04550453,50.83786609
894,1259,284.1048662,67.21439359,298.7996869
895,986,304.3038699,59.52515393,364.6248158
895,1300,396.1457194,68.36370694,166.2175126
895,993,285.6781238,192.5880829,9478.017004
896,1036,232.8213646,27.97783982,69.27898292
896,1064,214.9886571,51.56331408,170.6538332
897,1888,224.0087819,52.50002214,157.5904588
898,1827,386.9601822,39.56418832,240.1765651
898,1851,369.6500203,108.9360452,1064.839333
899,1025,505.40604,74.53030255,958.2351528
899,1108,258.3630147,23.27784544,19.34695974
900,1318,3630.189347,67.80012398,304.2485961
901,1661,3113.028242,31.56644561,86.42703552
901,1438,2663.702411,20.89850964,30.57458095
901,1319,668.6110217,45.48921828,73.14464976
903,1732,568.8964783,41.09534918,59.02614317
903,1539,914.1837157,82.19729463,221.1418726
904,1512,310.7959552,53.13716072,143.2791816
904,1518,340.8211338,39.3506016,131.1031833
905,1185,224.6265588,39.45585856,92.90776594
905,1745,1433.212385,24.94831932,34.20157199
905,1705,493.8147888,21.42383864,29.97594817
905,1504,192.5960514,39.72176208,190.2376612
906,1885,1664.859868,22.24665448,8.41742784
907,949,278.7823559,59.96391775,100.7896632
907,984,273.6748765,49.23416453,308.178411
907,1047,225.70321,29.7985789,46.26832618
907,1546,452.5730792,70.46906373,237.6185142
908,1358,134.537117,128.8083941,2061.151974
909,1395,378.2537959,45.21747087,135.7005414
909,1622,166.3330078,120.4004001,765.3737362
911,1614,467.7929198,14.89015691,58.62972264
911,1780,248.5186834,58.85532853,1088.849419
911,1900,489.8020495,17.42377988,6.776884468
912,1073,363.9895721,31.29720225,144.7358003
912,1471,327.3099315,20.25598743,18.80287536
912,1519,81.32587157,22.2608605,50.51523836
913,927,188.4418958,21.1993742,257.861621
913,1210,180.1292799,53.1303948,333.0571231
913,1192,311.5380371,41.28291135,314.6994768
955,913,129.7246327,45.45237206,162.9249243
914,1223,164.5701772,13.46763973,18.39467369
915,1604,183.7408367,42.01278741,103.8373651
915,1643,856.9806966,56.43261223,513.2634005
916,1875,1054.551688,153.6578736,2542.716691
917,1057,445.4054304,41.49344793,158.6598772
917,1022,312.3035886,25.94846938,26.89038942
918,1569,211.9033815,64.09986768,713.5078411
918,1573,205.6812406,53.25277081,171.8288977
919,1781,207.7138149,24.88230069,54.13885467
919,1639,502.1111475,27.34120126,51.43094754
920,927,121.2443022,45.67788676,556.6667015
921,1288,269.0872958,22.42093289,216.8137842
921,1240,165.5916463,47.30104518,260.0209431
922,1804,183.1001312,89.12080091,813.1326151
922,1505,218.5492369,27.15895297,46.71499692
924,952,415.24228,69.30494087,410.8245587
925,939,204.2516645,30.51050341,178.6098592
