From,To,Length,Cost,Var
434,1071,266.2771936,232.5315952,4264.855959
434,812,721.2610681,55.68884573,153.9598167
434,650,668.6110217,72.72539298,389.3204816
434,805,576.3072459,75.58298864,376.7613251
435,1736,144.1296845,43.27118196,88.48380359
435,1677,272.1220643,48.62920431,198.4849544
435,1828,28.74746286,24.53551428,26.82064186
436,1307,546.975464,19.52604687,16.05314473
436,1809,1025.033509,49.29295853,215.2305848
436,1773,811.0468057,44.022749,228.2856587
437,545,202.2574813,45.09079213,149.7205911
437,455,982.7385679,26.27056696,19.74205995
437,671,377.5490226,20.73251385,45.39434217
438,1240,323.7161354,33.4713425,485.6656502
438,465,360.4435431,26.55308818,152.5919231
438,1011,564.5887476,20.38531873,9.835083125
439,830,683.9834798,82.4867726,289.1954594
439,837,107.9411169,16.86383896,16.97978464
439,1011,351.5193312,39.39240141,70.22829315
440,458,351.9052814,145.2755676,1495.080089
441,1484,192.2927303,58.79999046,492.2641543
441,964,647.0811089,43.66253816,138.758646
441,1514,660.0908925,38.46683097,98.77080586
441,1523,296.1770007,47.61246698,108.3572469
442,1084,319.7622898,17.52563989,36.46542173
443,1050,161.5027547,19.49931462,5.762919836
443,605,331.0817861,31.85424189,125.6591859
444,1572,113.9476218,24.56668646,53.23975626
444,1800,194.4176342,78.19721136,1765.678635
444,1065,458.9497758,37.13513358,177.0217726
445,1705,345.7876087,32.96320829,44.48512885
445,1504,2239.113637,30.40326235,52.18225596
445,1272,2283.836889,30.07429098,44.53369995
445,1675,1276.518468,28.79406011,52.34587213
446,1663,232.8683491,22.57984872,10.80460573
446,1450,212.4484364,17.77445543,54.27164077
447,1114,259.2004389,27.84815795,80.32905467
447,1168,221.5894798,101.0808719,4944.61889
447,699,228.971762,25.90475338,247.4533169
447,836,441.5596409,127.2465439,2360.631424
447,555,605.6576391,70.39922536,32.48980433
448,1026,61.01116025,23.00466561,34.76462098
448,1288,184.5621388,25.90219298,38.61014016
448,1223,1712.154667,22.290471,9.499858172
449,629,745.0250747,253.2292496,5071.300119
449,512,928.6178001,29.20775049,35.26495145
450,1445,1014.781469,33.82659427,159.8173817
450,758,568.6881187,30.69780162,138.6293221
450,1218,652.6608608,51.97854116,211.1237001
451,1407,212.4766895,31.4192134,115.7461229
451,1265,205.6968116,18.1580325,7.173192956
451,1021,304.9521499,63.16483991,247.3298767
452,854,199.749515,41.44458741,64.69391515
452,542,211.6694912,48.21750513,404.342798
453,705,556.9343313,23.36989268,51.26581096
453,1726,379.5489489,80.12141032,333.693352
453,995,713.5162585,17.25660969,39.20195337
454,1389,510.7314006,34.64178617,28.4780603
454,1373,509.629512,58.59210015,233.3008359
454,1534,337.3580849,76.06666035,129.9672833
455,536,227.3259256,21.17787043,6.231198821
456,941,405.9290698,113.2347812,2121.623494
456,555,300.925423,53.32787661,28.16761685
456,1732,250.4579211,116.6552418,1899.724336
456,799,179.8530481,262.1479307,10870.19523
457,1229,433.4806221,51.81177455,103.5884836
457,1061,467.922171,22.08184188,18.95141566
458,781,306.0426804,206.8889001,635.1064703
458,665,309.2799252,125.1155082,2405.254833
459,1454,521.0576293,36.07563204,37.83125384
459,1541,522.8182633,34.69673824,124.3019321
460,1153,699.7236653,77.53301016,471.7370839
460,1335,626.8900077,115.7502727,123.9762341
460,468,66.08638951,188.2179834,10220.14687
461,1641,176.7870752,144.9981506,1834.275957
461,669,359.0957098,41.71597136,72.95252956
462,1118,252.5996352,55.14507064,384.2887553
462,1336,445.962037,71.93232191,174.7451065
462,1388,190.4208117,53.6777839,183.6848488
462,1296,232.05714,21.61783558,19.65731023
463,778,202.5600685,43.02095821,73.28848862
463,1805,147.6014535,53.4728336,141.6392498
463,730,391.1443351,55.70620149,586.4668637
463,877,338.6277925,76.27789788,879.0739876
464,698,276.4329203,99.096018,3926.668695
464,608,1036.890505,44.30661886,115.5209175
465,830,257.7163082,36.85194525,32.17551793
466,1241,700.2356892,36.47533547,56.46952053
466,700,1728.254341,18.77994883,22.66096474
467,476,496.9689526,27.43688126,7.962731952
468,1685,340.2725957,83.61936203,505.0930995
468,1700,478.3520148,34.27811875,59.2770835
469,1391,255.3599632,44.54964783,80.07302051
469,703,1622.907788,80.39880098,381.0565021
469,923,2011.063681,71.4762204,231.5229198
470,760,1397.328501,56.97202906,366.5658411
470,987,140.8318461,44.3041416,137.0664523
471,1891,132.3131901,57.89750486,638.8089356
471,1782,1013.258931,16.87303465,16.51584983
471,827,260.3460928,18.15447687,18.38989625
472,1669,250.9085722,58.66460302,232.2209259
472,1369,247.2161626,34.17961858,27.47337569
472,1561,309.2870407,55.83010532,148.7393532
473,617,412.5236789,41.2761392,157.547138
473,518,310.5509927,20.2126155,4.470117237
474,1198,422.4853881,46.10757881,163.5415562
475,1096,1357.614927,62.33261024,158.370368
475,724,1830.238566,26.93122744,21.17615551
475,1205,231.735123,11.94413129,13.40972398
477,1515,208.9813393,63.78554742,201.0912848
477,1746,121.6308203,31.45462151,105.9073364
477,1408,345.1284077,62.79377858,389.3118983
477,922,417.2953069,43.91522243,90.69054305
477,513,273.1858841,119.648275,1700.109257
478,979,254.0940805,35.55266622,261.716755
478,1387,580.9478058,44.65744522,138.2168846
478,685,315.5945741,17.45755057,34.085237
479,945,313.5298126,36.31869961,28.98865111
479,966,72.26269556,37.93100714,38.88129649
479,819,1229.628076,9.300465019,1.737705576
480,1778,377.5490226,32.01897368,73.89353769
660,480,1036.890505,11.43711679,16.87067655
1788,480,169.3920086,15.54918451,7.596956365
481,1047,377.3260739,29.46395451,105.192666
481,1570,581.4989553,71.04838529,118.2258529
482,653,347.1260675,103.7978603,1365.133811
483,969,544.0247366,27.22538211,20.80978574
1144,483,212.9194736,32.61876495,116.3852683
483,1186,214.165958,31.73813231,71.63831384
484,928,706.9015351,21.29757163,24.81644779
484,963,290.389597,89.19878344,181.1601871
485,709,144.3885285,58.21761006,229.4404764
486,1274,464.2773981,46.44871302,102.8512306
486,593,164.7646902,85.99367504,720.6249482
487,1159,744.8007551,30.72884872,92.53857769
487,1591,646.8891553,151.5955208,726.4316282
487,1243,517.555183,17.57449681,5.647033482
487,916,699.7236653,66.33541154,269.8786948
488,596,1044.207014,49.89195837,103.1097201
488,1022,315.4313458,33.27042313,47.7390403
489,1706,999.998034,39.35768572,119.73052
489,1009,212.1769259,106.26434,910.8684672
489,1602,230.3455076,32.42401897,65.15107515
489,1016,128.4185079,20.39911727,24.02001961
490,1716,245.4629425,32.53496437,114.0755872
490,982,331.9189396,38.48952472,229.0669238
490,1257,333.8853966,5.192805454,3.297945238
491,671,315.9036749,51.14183045,1012.235164
491,581,554.456952,31.13792206,23.9283101
492,573,412.1781335,60.48268494,273.2577097
492,771,1662.937701,31.26924958,56.79033736
493,502,230.0838524,31.9135843,38.68019041
493,1089,1151.644154,79.5865226,673.2554709
493,748,314.2687725,82.83560538,795.9836566
494,530,390.9992642,124.1190267,6497.018008
494,665,534.2668117,124.2535204,2062.812909
495,1299,377.3260739,295.1606433,7087.931303
495,1279,235.3112937,39.46518,99.29825771
495,1274,455.0693512,53.21062064,937.4598908
495,1366,693.9903655,66.63832055,265.3729848
496,1402,1280.812706,42.61409021,209.4804232
496,818,565.1937117,40.67808883,284.5698929
496,622,274.3328539,27.45513818,52.34666294
496,667,412.3358877,34.47206706,51.28045895
497,641,425.9140946,49.92809781,111.1201227
497,1092,494.4566028,38.47270281,48.75144623
497,712,352.9318802,33.42819357,252.3868574
498,1786,467.922171,22.22401269,17.37704308
498,897,316.333154,9.742544616,9.835738872
498,861,285.5168819,148.9202514,1635.353456
499,1825,2556.670043,51.35813221,163.2693254
499,835,875.792814,15.46450935,14.46971469
499,722,1124.238202,22.04063041,52.87079418
499,1737,230.078411,43.49603467,239.4910036
501,627,336.4806058,28.47197203,21.77738219
501,885,524.0079589,84.14317701,182.9810201
502,547,75.31901328,117.1905595,735.5086203
502,1068,560.1996504,37.43836269,11.61808025
502,1139,135.7444148,29.59146434,133.0470434
503,602,224.9325864,35.97787293,154.9334512
504,1248,273.5937563,65.62970198,438.8180149
504,1194,488.0512947,49.38660145,177.2717016
504,1182,141.573317,58.31851375,274.8842072
505,759,562.8715458,19.81991513,9.319935472
505,694,259.5491809,43.44218563,130.1096193
506,826,204.8524914,53.42256821,335.7188358
506,623,448.3341374,104.9559859,674.2642881
507,552,919.8431229,50.98276788,290.1456731
507,1214,568.6881187,4.251354837,0.196952402
508,1549,253.3709515,25.73354015,27.97893499
508,1094,393.0597599,50.19051034,39.99297051
508,1787,361.1545333,58.75982474,267.711536
510,731,410.3207952,62.64627794,431.1644208
510,843,400.6480744,201.6720379,1393.323244
511,893,313.3206268,17.8788421,13.15373216
511,565,241.4176786,105.2560931,146.6943441
511,691,362.5421336,60.40548566,262.7280897
512,647,443.815225,130.7204682,1933.835832
513,1236,149.2203639,45.88908759,83.60897955
513,1520,136.8058842,16.92981832,22.19652179
513,1457,114.9437404,23.0424268,31.60872807
514,1249,207.0063574,33.94975346,54.00301968
514,1270,453.3683008,35.98550711,98.43168207
514,604,307.8154888,18.33442712,11.88213448
514,1098,290.8233659,45.15673482,113.0061046
515,1099,713.2862675,46.96156685,134.7712773
516,1860,491.9788734,64.40364829,329.1190146
516,1266,512.1666139,22.56970788,18.19403877
939,516,626.8900077,32.10608651,42.96378301
517,1791,325.53111,60.86433711,343.7606005
517,1003,507.8290308,36.8096266,82.37829328
517,562,327.1391113,34.69942122,146.917379
517,1312,634.8676795,51.32643002,270.9221396
518,689,146.2787448,34.12310361,55.7132828
518,671,359.9021833,50.85450813,126.1485723
519,1132,145.9190187,46.24919375,282.714681
519,591,436.6127438,51.1954417,316.4073355
519,990,238.1140514,41.98726542,128.752847
520,851,228.7977051,130.3800416,607.1204765
520,547,255.2407113,111.0688522,1059.794647
520,756,185.8841351,177.8518777,722.0251015
520,942,313.6144504,164.2328892,3185.757793
521,602,56.12003488,83.78979868,712.3421955
522,750,958.8743236,26.63571025,46.76947649
522,1355,257.7163082,40.33774537,82.92979159
522,1146,320.892888,73.84437928,322.5523184
523,1320,314.1148675,37.60180603,155.2421361
523,1146,540.0478393,47.10293195,68.88387209
523,1153,395.9190753,44.8639067,574.5712851
524,938,309.5056067,33.70124955,73.18454536
524,632,147.6764057,50.07296729,304.2312601
524,1641,1223.809673,54.69083115,127.5335511
906,525,728.9290015,58.72913481,106.9695898
525,1766,217.7154892,30.51777085,79.14050323
525,1884,188.8040849,149.9051634,3446.33691
525,1886,444.6049052,51.93927918,86.07635554
526,562,351.4324351,24.52341776,90.84128945
526,1459,366.2891095,52.23754616,79.04492512
526,1373,458.9497758,48.2514141,377.7019608
528,1126,144.3885285,27.86385231,107.0357714
528,636,364.3413238,50.11247376,1181.244619
528,899,37.16157929,40.35112497,35.18803306
529,851,501.773329,109.7752401,2053.488926
529,1151,686.2321224,62.14236202,290.1198165
530,674,520.6009924,67.92378415,454.5471096
530,647,520.3990842,62.29918212,736.4225362
531,1370,4033.865372,25.54373815,133.4775667
531,1176,910.1111512,62.93906075,252.5515496
532,577,1555.395818,19.27101762,49.55136332
532,825,261.9023515,25.49587235,31.3865609
532,1249,504.7456495,27.24396071,44.51162671
533,752,429.3251195,112.9842321,990.7644572
533,840,209.1068497,61.36856323,103.983416
534,1276,211.5300381,26.03906886,64.30163238
534,1816,477.2200282,35.51505598,290.6055539
534,1772,495.6572492,27.60429844,162.6985689
535,1357,658.1514157,48.45085802,95.63684362
537,899,419.0126428,36.22754599,252.2999518
537,636,307.8306456,72.19217959,577.6896425
537,1138,377.6218647,42.54941564,126.4753251
538,556,337.7534872,31.29110616,94.6608008
538,991,325.8740239,74.55243494,314.8361798
538,1298,222.4363981,47.83429379,30.58554494
539,611,799.4633154,34.1318699,180.8788244
539,656,365.6032421,27.33872015,55.08469293
540,1625,758.9915608,26.67901209,39.97764312
540,880,999.998034,79.81267284,332.0998813
540,1577,516.1461434,13.69718026,5.643505465
541,685,250.9085722,18.05407233,17.64227003
541,613,241.0734313,54.52919998,155.7739625
542,952,226.6947229,83.33191148,185.3817225
542,784,249.9088715,76.69231161,673.5041167
543,1860,175.556399,25.30163259,38.68940872
543,1420,133.4161403,25.48972148,19.93931689
543,1866,1672.884115,22.76778128,94.21030659
543,1889,1161.652744,87.51634428,994.5908596
544,1357,1124.238202,80.62379392,744.2615754
544,989,467.7929198,65.82355895,200.7535478
544,1875,669.2937082,215.7034372,6643.837531
545,689,502.1806243,77.57275163,613.2587203
546,731,2034.517496,148.881463,7706.247208
546,1168,176.2882066,5.156451938,0.39138403
546,1114,190.3866487,76.36830887,237.8456365
547,1075,85.52590926,62.55729556,583.6906307
548,575,99.25144125,26.30973465,28.36861293
548,683,312.5007547,29.33628399,51.69280548
549,1635,361.8827805,39.54406835,137.1479129
549,1804,185.6881094,32.48470434,69.4212502
549,1505,205.9934587,85.76995775,469.911324
549,1382,167.2679445,90.88224014,777.6651133
550,1399,193.3696927,45.56251099,165.5063411
550,1141,365.7887633,32.56090191,158.7288586
551,560,342.7623639,88.03654789,898.5734147
551,1008,595.1792172,31.32451274,41.63027958
552,1351,140.7218803,23.02082962,71.67373796
552,1443,324.7603541,31.08258796,108.3701268
553,1823,2356.527401,74.10826944,368.2757425
553,1615,1686.876154,84.6451021,136.0519753
554,680,1741.28061,100.5768604,274.2795521
556,1263,317.7348058,21.20947322,26.82277807
556,1318,624.0356267,22.83521998,37.82369638
556,816,385.1798218,37.45064562,114.5033453
557,741,535.6265217,30.2944325,160.9990315
558,1116,458.6310303,30.135357,87.60774529
558,1508,327.3042833,65.9586971,554.4491046
558,1589,61.67462177,30.82401983,65.10506278
558,1655,378.5234856,48.07538437,127.938365
559,1231,189.6240581,57.90795942,203.5479468
559,909,163.4086438,38.78327082,215.9671544
559,568,152.5390573,68.34498312,508.6203541
560,1001,277.0152853,32.72900342,46.10741301
560,668,180.5880068,28.23266337,96.77618822
561,1683,492.1675524,53.29024208,259.1719982
561,1824,180.4126342,34.89190796,83.96880451
561,1677,186.9244155,30.24304163,70.12000446
562,1389,181.8802626,89.86939481,595.1461406
564,1291,188.8080619,24.84859235,53.2797121
565,708,554.456952,105.1009563,566.1010999
566,1274,79.61011847,46.14239712,61.51937545
566,978,242.6223644,35.95296886,134.246175
567,749,1454.215153,102.0467673,1111.748527
567,1463,276.2753372,64.76085503,110.0587759
567,1667,464.7243505,48.59436351,82.71652455
568,1183,303.0645202,59.73291319,241.2595228
568,767,1234.234482,57.90905088,492.8870059
569,650,241.5011285,33.27007352,61.89242944
569,945,198.1395557,60.45119198,941.3957108
569,805,165.6644771,110.0289821,1127.786114
570,606,193.3238535,24.44765222,28.39948836
570,1714,175.2258277,21.93074585,6.727711637
570,1868,225.1874039,27.32704399,69.26145556
571,1221,1432.752477,33.04390927,29.51073214
571,1357,218.3910293,80.93065632,65.25763401
573,1011,332.0120067,31.0751314,340.5917554
573,1348,209.3926731,60.56586388,161.3073963
573,1060,348.2928019,21.08218422,16.99299296
574,1019,191.8857738,11.72400531,32.56356654
576,943,191.1436769,173.2611979,7106.584405
577,1213,618.1668241,22.01882237,9.06296688
577,1049,332.3824495,51.07147876,107.7935841
578,668,440.927846,31.32223498,98.50907315
578,728,126.0383256,56.65578134,755.1522078
579,1620,118.5706484,16.41606076,17.90317815
579,1380,417.6863188,76.83970196,637.3492707
579,1602,455.1286603,24.30255139,80.79991969
580,926,415.7874044,29.61074522,24.18471244
580,1847,308.857987,71.5183878,338.5716994
580,1397,588.5777404,24.6489072,12.97126554
580,1507,175.2294273,28.21588474,57.36525329
581,653,1014.67495,127.4261532,1291.605356
582,609,1155.187674,29.82438381,56.99114371
582,1228,905.4421895,60.18966454,960.790921
583,1187,1289.528685,39.13752228,47.26354813
583,1235,471.5487556,28.74337061,45.32683596
583,1278,426.2283593,52.43201884,306.0257477
584,683,185.6601824,89.14419132,766.8947631
585,1062,246.0498051,62.27745128,1221.01366
585,957,941.1702069,31.22072046,60.92436445
585,1128,1741.28061,72.56291352,398.3644361
586,1383,1120.091888,13.67910624,30.62570007
586,937,2004.171289,65.20763245,188.9807689
586,1367,241.0734313,208.7394741,1689.490171
587,1392,233.370582,39.22421003,32.43989927
587,768,199.2089648,12.70866213,16.76664334
588,624,2558.887309,39.55998197,77.67597049
588,1291,1255.795005,81.97384045,1000.015826
589,1795,535.196487,163.2758977,1674.682874
589,670,2499.055757,18.34519419,6.478872585
589,954,228.4536373,24.21968286,29.93421538
589,1239,759.6472394,99.37976548,332.9226906
591,627,412.5509887,41.81964582,162.0968637
592,935,153.1713089,35.91241779,44.89310577
592,716,615.6853378,107.6097883,772.5700407
594,630,520.6072071,40.99388088,111.8956935
594,1349,406.5579245,79.7988683,2140.720532
594,1679,516.6684936,130.0151378,2941.808871
595,694,391.8038404,43.86178268,251.41018
595,1350,399.3886062,48.4920556,198.511285
595,965,1233.652182,27.15538914,190.1990522
596,945,1400.008339,139.334504,470.0169965
596,994,756.4476166,52.57996976,308.987713
597,1790,1589.350889,19.37054575,7.832583885
597,1605,193.3696927,24.86987783,94.63854399
1030,597,275.604793,19.60156216,18.53193355
598,1474,122.6468622,66.79218574,481.4742664
598,1877,323.1423428,36.97471699,22.32980883
598,1669,1304.912095,59.45090709,58.87612576
598,1173,1051.848713,64.79706827,157.7996384
1186,600,293.5099803,37.40055184,129.2837949
600,723,1255.795005,37.46603145,63.67991051
600,906,423.565812,64.02002764,451.4250029
601,1288,364.5744015,41.00568566,174.4338119
603,1676,443.9603623,44.85984926,177.1603494
603,1122,450.5760534,58.31119313,1257.756689
603,1254,212.8187239,33.14596761,73.90488709
604,1325,319.6698727,22.2605863,12.63443529
604,1295,500.6634181,24.0744549,26.55337768
604,867,354.6651261,50.78505271,115.8983504
605,1050,247.4270666,17.49547312,9.890706706
606,1190,98.19303558,21.97337414,24.30018294
606,988,81.1072442,64.46254867,384.9778123
606,1023,312.7803781,34.39174229,101.0841993
607,1149,313.9204424,102.070539,605.3808458
607,1017,461.9066001,33.08213635,84.31785094
607,1131,506.4348279,24.01110045,11.72006603
607,1827,481.4511858,95.95498975,822.1362047
609,787,389.1891435,63.25067399,141.2398426
609,1004,337.2747106,17.20557856,7.43771516
610,1323,300.2698023,26.97467507,53.66136318
610,1353,176.3622819,27.60360686,307.1606657
610,1157,344.1873759,37.96447007,995.5743953
611,620,350.2059925,44.71767473,190.6784963
612,1170,354.6830268,46.57686713,177.9540014
612,1128,306.0825483,22.10650862,29.32857574
612,950,140.0576135,50.81303969,167.8217035
613,1387,1103.828643,61.93795749,216.1607709
613,1237,814.1403013,30.31729296,59.9860777
614,896,1280.812706,22.90029146,38.46125185
614,784,293.5099803,61.15572239,175.9530554
615,1388,653.6597625,59.81542611,374.0169479
615,1412,312.6233832,64.99958333,312.1557479
616,1857,575.4347967,99.56347619,1107.185369
616,1337,429.1016293,28.57252529,76.86865898
616,1342,208.4203538,38.53712682,178.8657385
616,968,141.5225217,101.7183227,148.5093961
617,689,187.0601788,50.06902409,317.9067296
617,1107,150.9818112,25.60758604,74.15371894
618,878,91.89183806,23.99803526,17.40970291
619,1121,469.8656346,49.30755739,145.7624989
619,837,406.3058076,48.59154813,373.2137858
619,724,178.5930974,51.31237086,65.3830468
620,701,117.555509,47.44369698,102.2258741
621,1637,331.5724099,36.22483238,55.11006746
621,824,555.8898734,82.21166994,203.0199045
622,804,351.6685067,25.41083366,36.34707373
622,930,562.8715458,85.23858018,339.8797192
624,1766,856.9806966,53.88237108,116.7334468
625,1773,264.08751,54.49628871,398.2383939
625,1681,316.8667279,59.32302529,420.8150572
625,1821,247.8196271,60.79353624,315.786244
627,1067,198.6988912,22.95928052,25.19585109
627,1033,139.940451,25.83329112,20.3710634
628,1308,578.6141626,26.61253675,42.69340251
628,1133,304.8027503,21.48813408,55.81994448
629,665,304.1389632,34.9231241,106.2202184
629,647,432.2380955,28.09686628,118.9349688
630,675,570.5216524,137.5149195,3062.27803
630,1460,239.8968548,27.03614006,274.6237421
631,1070,540.4840577,31.75900418,35.17605421
631,902,236.0345599,92.89069024,735.3842947
631,1135,132.1916283,23.07077193,14.44910633
632,677,983.1410724,55.46029287,117.883524
633,904,219.1141492,37.29373146,318.6283295
633,862,231.735123,25.44813799,26.81845849
633,1533,515.0530804,24.32011789,59.66618878
633,651,270.3876214,33.29913654,27.46414523
634,821,449.1287667,30.89269551,60.68710001
634,1725,165.6061356,44.91995299,137.3480269
634,786,264.4056949,94.88340079,824.9231908
636,808,240.2681057,45.98314971,473.8107771
637,756,361.2623371,48.96729694,179.3204972
637,1343,27.24439479,93.77890671,1016.52315
637,1217,187.6538421,326.2603846,10509.43128
638,717,1099.55667,38.95252957,115.3138303
638,1478,210.0897338,47.22569834,161.9706078
638,709,566.8046306,32.98848581,59.64357608
639,1013,440.469208,37.4183166,80.70625439
639,929,242.5286421,49.89642487,144.1989456
639,1378,257.092466,32.24633242,116.1946346
639,1406,526.3930735,25.83253569,24.15120734
640,825,509.0410597,23.61315183,66.88625675
640,1249,214.3025008,29.70046992,69.13403796
640,1270,714.5698479,51.95897969,374.7113425
642,855,769.9336156,29.02717119,97.97080793
642,1341,353.7171055,45.48963952,296.869413
642,1446,471.329341,29.8758928,92.78081234
642,1890,1125.188288,63.63716205,236.1181972
643,849,616.3124407,62.64617672,217.9304043
643,1654,246.0758193,27.19205026,41.53214134
645,1053,262.9853943,95.64697384,715.3398349
645,1234,394.0931082,87.26011508,121.6226325
646,1205,338.2452817,31.37283371,173.6565388
646,1103,405.8030188,50.8843578,953.5428561
647,1418,285.6781238,191.3411374,736.6822721
648,929,376.4561013,33.8778403,77.82881239
648,1309,261.567007,40.30796231,130.6186873
648,1406,1055.858964,72.35257586,285.2448917
648,710,86.37263302,66.37646169,1446.320203
649,1255,254.5667925,88.70328973,586.4507272
649,1363,96.10959483,38.14785084,103.1804142
649,937,93.67032736,31.95103484,96.21140106
650,695,268.7115101,58.31791473,331.6731497
650,945,393.4139868,68.3347749,518.4059802
651,841,190.9052235,15.86840669,20.00071706
651,1560,259.5491809,31.42141452,45.84201547
652,1579,393.0597599,28.12173029,28.90464489
652,1642,366.3659135,23.84864737,22.91918632
652,1444,1101.767362,55.12332604,237.6219051
654,948,257.092466,57.40259484,303.8371191
654,983,1069.288059,18.44092029,19.73308851
654,1222,781.5581147,20.76583817,11.81034855
655,1181,470.2261944,73.49122226,406.0417411
657,1532,504.8516614,48.82204773,45.34395443
657,766,196.321225,42.36990106,17.92268855
658,1189,388.6469014,38.79973087,144.075095
658,881,275.0018723,79.70717564,350.9722403
659,931,288.5198866,39.84926524,60.19723779
659,1043,299.4326317,43.71777691,299.000779
660,1712,104.8943503,28.19443655,84.01749537
1758,660,1293.915135,40.01597199,170.1482566
660,1752,504.7655711,43.24391553,327.3460463
661,1405,389.3282257,30.24044283,51.2168444
661,1797,352.151325,39.99380055,83.40659491
661,1627,39.97393983,19.76785499,38.18190659
662,1639,395.8316253,88.60079471,499.6012471
663,1150,174.2833943,21.35293366,8.717238963
663,920,386.3043426,25.04130872,37.29090043
663,1095,494.3112084,67.24892572,110.6440069
664,682,78.25206767,32.73107119,107.3505837
664,1054,255.2407113,45.35578843,110.9160099
666,1402,284.4441927,109.7982256,1116.925869
666,817,222.1820801,87.82360437,480.4884194
1426,666,674.5268534,43.34494396,110.8804108
667,930,1047.798901,78.74437782,337.6346989
668,833,1605.266396,46.23620978,125.788585
668,791,454.2245491,51.71754723,187.784433
669,1124,158.8096179,63.92707456,216.7142575
670,1125,1212.751048,66.99200836,491.2888663
670,1369,1980.528202,24.31243548,8.418537565
670,1621,225.1874039,106.8712235,926.1884467
672,1186,1433.212385,45.24973373,161.7427529
672,771,653.6597625,32.92670464,50.44801621
672,723,484.4924959,30.59317178,51.6477163
673,823,190.9435949,7.349730274,1.98165515
674,692,121.5519876,35.80053188,174.3405463
675,1366,140.5790723,139.8956689,657.568823
675,1670,306.3666994,72.44495468,732.7787356
675,1511,266.4956245,107.6610004,473.0207386
676,1063,218.8597011,54.96655201,138.473831
676,1681,346.0714532,83.60390531,333.8872482
676,1159,208.9813393,25.71964886,34.49793641
676,1275,347.6498187,50.04119674,97.47362824
677,1629,151.6687856,25.25509162,12.55861065
678,1720,334.255527,15.57129577,41.7341287
678,1893,287.293263,43.75753062,210.4165298
678,1686,307.3229515,67.9663103,240.8766058
679,1747,394.2664607,64.54676984,251.3641274
679,1817,398.7211986,116.558349,1045.822078
681,864,333.2326205,29.07801539,26.30217914
681,948,337.2747106,52.95397915,355.9739901
681,739,506.067925,53.02146629,389.9630326
681,983,364.2085207,58.66596403,312.4452792
682,1303,509.2293938,41.43139089,129.2581988
682,879,414.4702621,34.73405379,103.0322645
682,1253,360.1340311,42.0725262,174.153761
683,757,414.3223762,106.4237865,533.5243895
684,1502,791.542227,59.77610085,268.166722
686,910,1666.817721,82.3465769,474.6854743
686,736,1974.658957,52.90274832,596.2565629
687,1065,1027.908899,60.51691482,158.1487828
687,1774,409.608127,27.16833851,90.05545703
687,1440,623.155329,35.45075879,127.3688836
687,1870,219.0246148,41.48671919,99.6172789
688,754,593.3162441,22.28634392,56.36731385
688,1795,293.1300936,19.12121639,38.21911629
688,1125,364.3413238,43.93262301,123.0961226
690,747,591.9293834,110.7579389,610.4659977
690,707,418.892414,63.72395903,5949.528802
690,1132,318.9586978,51.93547407,206.4685915
693,1128,304.4017252,61.7932985,354.6689662
693,1454,352.7578063,27.14640922,37.06774482
693,1538,484.3072559,36.97789834,18.08311652
694,832,202.500837,20.54917783,59.81356223
695,812,643.5875973,81.12011969,569.1343196
695,712,506.1965775,83.94752253,866.9445991
696,1659,136.2816524,33.66074001,53.24200482
696,1834,315.0380857,62.15221832,177.874793
696,1671,389.0097565,64.39160016,411.2937608
697,1639,280.2382615,17.61814849,18.53027798
697,1456,204.8524914,28.15391542,121.981737
697,800,377.4880952,23.86520049,20.44373461
698,1875,669.4787115,113.8394328,1555.647152
699,976,418.7348423,106.5765231,1389.589687
700,1293,4023.798886,23.60678462,13.34424719
700,858,1808.60053,3.065337179,0.206956084
702,1463,1062.645007,31.94370423,58.28607476
702,1334,714.5698479,75.92823328,411.5130404
702,1544,493.8147888,21.73783537,10.17675899
703,1285,669.9234775,37.14805741,59.77322803
703,1403,188.8040849,60.60454458,324.3588246
703,1189,273.2144727,24.67400054,41.76836167
704,941,244.3404887,272.3755823,10461.59833
704,1732,107.5830727,91.28846397,519.5847804
705,1887,159.9451335,25.72816608,29.14006403
1886,705,211.3874654,52.12361084,95.40087967
705,1599,1023.613396,36.37501224,53.16559677
706,1621,597.146254,57.13020531,266.7658201
706,1495,656.4404604,155.5426755,1253.56783
706,1723,183.4471189,41.58756122,137.626533
708,1258,233.2586384,36.37178282,137.6247169
710,1574,191.610028,23.56647191,22.1403833
710,1319,244.0320835,41.64998823,251.5368015
711,1295,436.6127438,36.93021484,32.68278921
711,867,313.2438909,71.31952277,130.8343872
711,1305,604.9681706,140.1151152,2084.491478
712,945,315.5945741,25.26601623,4.306602988
713,1360,175.2294273,56.08512725,97.12980264
713,1850,307.8306456,51.15167026,41.51998552
714,807,683.9539466,40.72987912,188.54869
714,1576,351.1958333,25.55699427,24.23507072
714,1185,375.3729859,28.50608868,52.69799656
1745,714,313.3206268,27.78056958,38.61517729
715,1039,242.8644927,12.73154781,36.6467327
716,823,542.2734733,23.05975206,171.2939744
716,1235,356.8069472,30.3052721,45.89234076
717,773,191.5495274,34.99241735,160.8693199
718,1314,165.5916463,74.85884048,509.2817604
718,1269,472.9959756,38.77395839,54.18709537
719,1731,68.03218618,49.57764139,91.44479009
719,1483,174.9291595,44.53931417,89.48352376
719,797,242.5409171,82.67201783,257.6775601
721,1412,245.847861,22.76832026,51.32121228
721,1836,139.1397902,37.45933091,88.16658642
